           0           0   3.1171660062373888E-002  -0.0000000000000000       -0.0000000000000000       -0.0000000000000000        13.495945395651102        12.366949692342061     
           0           2  0.11103785193595782       -0.0000000000000000      -0.42792995012729351      -0.42792995012729351        40.566364405364126        39.356529818849069     
           0           4  0.19016421984989884       -0.0000000000000000      -0.84797715222750414      -0.84797715222750414        36.594081905121186        35.534622165824622     
           0           6  0.24990296820385016       -0.0000000000000000       -1.2724398698872612       -1.2724398698872612        33.631329028961211        32.230014780718186     
           0           8  0.29623690871099917       -0.0000000000000000       -1.7136368436351701       -1.7136368436351701        31.314859040375620        30.175374000012667     
           0          10  0.33317579084665766       -0.0000000000000000       -2.1284696503004907       -2.1284696503004907        29.463229140099461        28.339616242184281     
           0          12  0.36357317527744071       -0.0000000000000000       -2.5407363871296029       -2.5407363871296029        27.883457037611155        26.635041864656554     
           0          14  0.38844794768220003       -0.0000000000000000       -3.0183860573343115       -3.0183860573343115        25.623482467221063        24.350306783061896     
           0          16  0.40957013094049605       -0.0000000000000000       -3.4532162962228572       -3.4532162962228572        23.739935851161292        22.590470967036424     
           0          18  0.42801103832262194       -0.0000000000000000       -3.9487587815639356       -3.9487587815639356        22.098841201608014        20.851793245285375     
           0          20  0.44417660173802820       -0.0000000000000000       -4.3660599884018580       -4.3660599884018580        20.667679589570596        19.495727420762361     
           0          22  0.45813215211115926       -0.0000000000000000       -4.7722727332739785       -4.7722727332739785        19.422706914171968        18.326110034923936     
           0          24  0.46953482779956973       -0.0000000000000000       -5.2135638866190943       -5.2135638866190943        18.360137545943946        17.202158512672124     
           0          26  0.48121031233083705       -0.0000000000000000       -5.5979908708138932       -5.5979908708138932        17.358428128140368        16.294706383272057     
           0          28  0.49039492646717303       -0.0000000000000000       -6.1360393726394680       -6.1360393726394680        16.519776668031724        15.406365181973802     
           0          30  0.49939093504053206       -0.0000000000000000       -6.4923790259040528       -6.4923790259040528        15.725234723402922        14.532418829356759     
           0          32  0.50454332102662325       -0.0000000000000000       -7.0382276719901276       -7.0382276719901276        15.127831466614820        13.983719665011671     
           0          34  0.51312599748291909       -0.0000000000000000       -7.5120075392054391       -7.5120075392054391        14.386391057580370        13.250391876007868     
           0          36  0.52114797605758245       -0.0000000000000000       -7.9240485461019077       -7.9240485461019077        13.765905347654810        12.531995294472560     
           0          38  0.52634319590360923       -0.0000000000000000       -8.4604582266459971       -8.4604582266459971        13.249916988593968        12.004625569949001     
           0          40  0.53092396582437107       -0.0000000000000000       -8.8865845274861677       -8.8865845274861677        12.781144783041634        11.512602919395185     
           0          42  0.53711489264975076       -0.0000000000000000       -9.2205517400548285       -9.2205517400548285        12.344097654815691        11.197588217739112     
           0          44  0.53849591715922152       -0.0000000000000000       -9.7244383558801069       -9.7244383558801069        12.071005364442925        10.777688822286931     
           0          46  0.54752526640532440       -0.0000000000000000       -10.036937690874606       -10.036937690874606        11.435819325845323        10.215466129560928     
           0          48  0.54929488906802082       -0.0000000000000000       -10.687265066256902       -10.687265066256902        11.088434970679094        9.9055774543281103     
           0          50  0.54978764462784857       -0.0000000000000000       -11.097586695069857       -11.097586695069857        11.032426002347986        10.054202579678591     
           0          52   0.0000000000000000       -0.0000000000000000       -11.273569565420798       -11.273569565420798        11.655511180803936        10.477557234177164     
           0          54   0.0000000000000000       -0.0000000000000000       -11.472178515261371       -11.472178515261371        13.673066422651099        12.440105743913422     
  
           1           0   8.8601234544308308E-002 -0.77290599467299415       -0.0000000000000000      -0.77290599467299415        11.196213106997146        10.025938290978576     
           1           2  0.13885020947760085      -0.77178644853620959      -0.42611475938945420       -1.1979012079256637        38.581712314905552        37.291875946360769     
           1           4  0.21399569542701979      -0.75825450462255406      -0.85272349896255428       -1.6109780035851085        34.810213103941535        33.665170027141691     
           1           6  0.27032479894161582      -0.75569343697734515       -1.2664547300759788       -2.0221481670533237        32.003361991242350        30.833088633577454     
           1           8  0.31409498238587280      -0.77282529514937570       -1.7403072555896624       -2.5131325507390381        29.780153809272459        28.673284919567397     
           1          10  0.34982847601147610      -0.76635452061407117       -2.1527541662785841       -2.9191086868926552        28.031411886068184        26.912638189463010     
           1          12  0.37855358509836218      -0.74324195572706053       -2.5603798042705890       -3.3036217599976494        26.529851966524362        25.575378531803846     
           1          14  0.40211357455360441      -0.77073101010011980       -3.0116456687055173       -3.7823766788056372        24.392072378031227        23.229519764271185     
           1          16  0.42284609915981947      -0.77924697407355126       -3.4462135035107457       -4.2254604775842974        22.574307174621055        21.335923829989223     
           1          18  0.44026745904388687      -0.77424015748450092       -3.8697863663267409       -4.6440265238112417        21.022849589718792        19.822599552936200     
           1          20  0.45508650280459556      -0.78233929649172917       -4.4105804139123590       -5.1929197104040883        19.678446855125134        18.594302873944059     
           1          22  0.46809988484801490      -0.77075743149007347       -4.8022822628633586       -5.5730396943534322        18.516276142786960        17.465242793407288     
           1          24  0.47953431116841022      -0.78638069161213531       -5.2777000760465400       -6.0640807676586750        17.469951870313793        16.323041678487446     
           1          26  0.49003449221957646      -0.76894867275271916       -5.6501912312139568       -6.4191399039666761        16.540631430096642        15.462390380485759     
           1          28  0.49885428611015725      -0.78025095033812952       -6.0897826918062901       -6.8700336421444197        15.719816764807609        14.550756203245587     
           1          30  0.50803450891749458      -0.78026986488580496       -6.5622570276283678       -7.3425268925141731        14.955173648275828        13.819869146547992     
           1          32  0.46444771231072518      -0.78711369852107327       -7.0415969888468268       -7.8287106873679004        14.000049636444643        12.869127763941290     
