  0.24791039701244852       0.24483678898608735        9.8760193980085127     
   7.6734540045969197        3.7836286605672056        4.9308025547502883     
   7.6686616789346136        3.7857305919229916        4.9366248641822104     
   7.7664802905765447        3.7400750471718132        4.8156628331086662     
   7.2336297247069510        3.9254619064912424        5.4266834989591839     
   4.5825344195770477        3.4481321034686054        7.5245089023597895     
   3.2691895628232395E-002   3.2638457435868143E-002   9.9836539939525242     
   8.5720675684133987        3.0743052529979558        3.5864220949797194     
   6.6668397193847682        3.9842697328161938        5.9762494682687990     
   2.8896894939539533E-009   2.8896894939534934E-009   9.9999999999520544     
   3.3367468443176791        2.7578919078300022        8.2652117045509517     
  0.25141182306952498       0.24825076170238181        9.8742675930120889     
   4.8098294047994381        3.5490233605462445        7.3786886433120289     
   1.3649614491092066        1.2712203707498269        9.3132327771818737     
   6.5048727663700925        3.9805172346614612        6.1192853075321665     
   4.8547461901473268        3.5679414322486007        7.3493881913525989     
   2.9889310259113233        2.5281818138127936        8.4584816173370800     
   6.8113509985011733        3.9804564680028185        5.8438575091471758     
   4.3852156352227079        3.3538153262054777        7.6480054920967584     
   7.6565413081523666        3.7909863284983691        4.9513039592198584     
   1.1540562876230900        1.0871659711470176        9.4203894801009369     
   1.2298358874087163        1.1538263000144129        9.3819534113863501     
  0.86778011304311187       0.83003305534517091        9.5650158706282760     
   4.6314671550620217        3.4705669451358494        7.4934504098612038     
   3.1588312489613912E-002   3.1538421249653399E-002   9.9842057912665219     
   1.6839925482350748        1.5408374022671878        9.1499062980868828     
   7.8738968816434953        3.6829156862446952        4.6773735278459370     
   3.4637648023745924        2.8380004935719985        8.1933983843913634     
   1.5756132114218443E-002   1.5743719319006311E-002   9.9921219274298956     
  0.35443627504643332       0.34815238913227575        9.8227075963542294     
  0.26316644022419289       0.25970281171688370        9.8683863905865827     
   8.3602782601602872        3.3113745764704010        3.9608425386131874     
   7.8799812404792569        3.6794453783283299        4.6693580427098009     
  0.17077191026230087       0.16931361622365804        9.9146057430374572     
   1.6341681192555645E-003   1.6340345939820551E-003   9.9991829159324226     
   5.5622326819925139        3.8175054592233808        6.8632609915798675     
   9.3334508888890415        1.4759026773287083        1.5813043748555327     
   5.8898687743074101        3.8987592227991796        6.6194330849889278     
   4.4597654257530825        3.3901652193961773        7.6016671186774651     
   2.6840899082256260        2.3148282491630052        8.6242574896587634     
   8.2313903209552954        3.4305325332439978        4.1676222359034316     
