  0.22742983487016497       0.72715176219560496      -0.36357588109780248      -0.36357588109780248        6.4683002388737809E-002
  0.22485240878363796       0.71891106711785979      -0.35945553355892979      -0.35945553355892956        8.2911282427199598E-002
  0.14825890089533436       0.47402189386792881      -0.23701094693396452      -0.23701094693396441       0.48941001301690568     
  0.14946103030325619       0.47786541122288162      -0.23893270561144075      -0.23893270561144087       0.48431277325175959     
  0.22978425779084222       0.73467945871220985      -0.36733972935610493      -0.36733972935610493        4.7608256199712824E-002
   4.2848861133408765E-002  0.13699884581554655       -6.8499422907773333E-002  -6.8499422907773111E-002  0.86750434456252479     
  0.20192778987223228       0.64561515566188143      -0.32280757783094072      -0.32280757783094072       0.22759256230712657     
  0.23109651019003472       0.73887506763512434      -0.36943753381756217      -0.36943753381756217        3.7906980118069117E-002
   4.5466975674954800E-002  0.14536963236429457       -7.2684816182147172E-002  -7.2684816182147283E-002  0.85918120605067394     
   3.4349924300021990E-002  0.10982555565018903       -5.4912777825094627E-002  -5.4912777825094516E-002  0.89430786902579062     
  0.22924858004177168       0.73296675897152741      -0.36648337948576382      -0.36648337948576371        5.1529906131577201E-002
   2.5177740421825457E-002   8.0499721271334423E-002  -4.0249860635667156E-002  -4.0249860635667267E-002  0.92290195229042682     
  0.16071283577769724       0.51384033150232866      -0.25692016575116439      -0.25692016575116439       0.43523765827687427     
  0.20776862887546257       0.66428982240612955      -0.33214491120306477      -0.33214491120306477       0.19331593680148823     
  0.23416367519370154       0.74868158417520048      -0.37434079208760029      -0.37434079208760018        1.4687136034322609E-002
  0.13274457368072842       0.42441859366846213      -0.21220929683423106      -0.21220929683423106       0.55296731476007976     
  0.22266779616933952       0.71192629788954453      -0.35596314894477232      -0.35596314894477232        9.8002619596701201E-002
   8.4674465658671094E-002  0.27072607669008630      -0.13536303834504304      -0.13536303834504315       0.72978259721929517     
  0.22232444009036417       0.71082850006530562      -0.35541425003265248      -0.35541425003265281       0.10034574743802445     
  0.21015437372982707       0.67191766321246260      -0.33595883160623119      -0.33595883160623130       0.17885702050709051     
  0.14538175757039426       0.46482292557947258      -0.23241146278973623      -0.23241146278973623       0.50150311444992146     
  0.18086899735361683       0.57828477177286919      -0.28914238588643459      -0.28914238588643459       0.34008428432667848     
   9.0005915714572046E-002  0.28777209576414209      -0.14388604788207116      -0.14388604788207104       0.71134115369276718     
  0.17196336436950943       0.54981116925911877      -0.27490558462955939      -0.27490558462955939       0.38340352246378756     
  0.17144811643517663       0.54816378889835105      -0.27408189444917563      -0.27408189444917552       0.38584454905796656     
  0.19981098906673556       0.63884719825289527      -0.31942359912644758      -0.31942359912644758       0.23964678992779698     
   3.1612172826818739E-002  0.10107225901551564       -5.0536129507757765E-002  -5.0536129507757876E-002  0.90287677379826081     
  0.13992061693810237       0.44736225232771520      -0.22368112616385760      -0.22368112616385760       0.52406134143476946     
  0.17987977141344846       0.57512196164281904      -0.28756098082140946      -0.28756098082140946       0.34500615795109746     
  0.12454052618672160       0.39818814067706321      -0.19909407033853155      -0.19909407033853155       0.58507898935192737     
  0.22707016387200701       0.72600180137243264      -0.36300090068621649      -0.36300090068621638        6.7255168728943243E-002
  0.10883625115601192       0.34797752838380758      -0.17398876419190379      -0.17398876419190379       0.64410706301735521     
  0.16765544291196927       0.53603763474884270      -0.26801881737442135      -0.26801881737442135       0.40360743737745941     
  0.12508850540275754       0.39994017137617788      -0.19997008568808883      -0.19997008568808894       0.58296328786944929     
  0.22490079611778466       0.71906577388846782      -0.35953288694423380      -0.35953288694423391        8.2573367966590677E-002
  0.20403800025355570       0.65236204178726043      -0.32618102089363021      -0.32618102089363021       0.21538556590868702     
  0.23443538904298367       0.74955032333790184      -0.37477516166895097      -0.37477516166895097        1.2591874108201600E-002
